0,23672,35820,18087,10571,6990,4698,3296,2395,1699,1317,908,698,425,256,76,19,3,0
0,4563,10770,5847,3412,2195,1492,1065,770,558,430,310,232,163,85,31,4,1,0
0,1145,14841,21327,16330,11900,9168,7162,5736,4728,3965,3305,2745,2308,2005,1705,1402,807,252,88,11,0
0,67,2323,5573,5258,3892,3043,2318,1890,1522,1244,1078,887,738,607,577,472,296,102,36,5,0
0,59699,18843,9803,6294,4243,3035,2180,1563,1256,946,691,535,432,312,257,228,167,103,90,67,43,52,18,24,16,33
0,14655,6207,3200,2059,1439,1008,782,605,465,349,258,187,148,143,106,66,56,42,33,21,30,20,15,11,8,15
0,135,14441,24672,18109,13176,9796,7504,5529,4541,3424,2661,2157,1641,1148,847,614,333,166,35,1
0,788,7448,6716,4425,3037,2405,1748,1423,1046,762,653,492,353,265,175,118,65,7,2,0
0,10,3676,20820,21714,16600,12233,9114,7026,5374,4139,3143,2296,1782,1268,878,505,242,98,10,2
0,14,1842,7007,6415,4444,3235,2385,1839,1298,1038,746,600,415,339,199,80,24,8,0,0
