0,238282,361253,182242,106156,67953,46346,33020,23868,17577,12835,9463,6758,4555,2466,789,198,45,5
0,46290,106179,57127,33382,21403,14797,10403,7476,5516,4151,3095,2229,1495,816,313,62,26,1
0,11543,149351,215693,163900,120289,91922,72380,57305,46742,39053,32261,27358,23574,19656,17101,14101,7732,2867,841,142,0
0,781,23687,55772,51497,38491,29041,22651,18462,14964,12244,10449,8744,7344,6355,5436,4692,2771,1028,296,56,0
0,600922,190707,98354,61362,42087,30015,21888,16465,12148,9300,6923,5388,4201,3187,2466,1943,1523,1195,913,723,569,471,348,248,161,304
0,145841,60105,31388,20197,14009,10316,7765,5973,4507,3357,2518,1965,1493,1238,964,741,576,450,346,268,211,153,118,72,57,133
0,1268,144470,249413,183293,132584,98548,73873,56966,44574,34107,26345,20370,15922,11580,8689,6001,3740,1679,370,19
0,8043,75328,65053,42729,30730,22865,17229,13320,10339,8070,6205,4929,3654,2731,1781,1081,474,172,22,6
0,123,36857,209661,220083,166002,123434,92203,69499,53313,40286,31068,23530,17544,12804,8748,5096,2490,895,157,18
0,165,18703,70378,62404,43615,31420,23371,17417,13282,10233,7662,5787,4369,2988,1796,803,310,50,8,0
