0,237979,360665,182169,106241,67999,46594,32685,23733,17433,12960,9376,6719,4566,2345,766,167,33,5
0,46601,106391,56996,33608,21640,14868,10640,7626,5625,4054,3061,2206,1562,862,307,72,14,3
0,11593,149657,215201,163075,120237,91991,71732,57983,46946,38828,32539,27299,23288,19732,17055,14035,7563,2766,791,124,0
0,752,23526,56576,51316,38432,29081,22998,18360,14997,12626,10503,8870,7410,6378,5458,4637,2745,1099,327,45,0
0,600177,190841,97988,61405,42174,30157,21868,16396,12239,9045,6875,5275,4113,3155,2546,1907,1552,1186,903,710,529,379,328,214,167,306
0,146472,60091,31553,20325,14131,10419,7796,5862,4500,3494,2635,2002,1518,1247,919,741,618,451,341,269,206,153,119,95,61,118
0,1251,144474,248995,182430,132959,98648,74242,56954,44013,33880,26432,20475,15741,11810,8606,5854,3558,1700,391,22
2,7954,76124,64991,42727,30550,22989,17403,13537,10587,8250,6467,4703,3643,2578,1796,1135,517,159,21,3
0,133,36977,210020,218888,165825,123308,92574,69679,52706,40495,31005,23428,17537,12816,8590,5105,2413,777,146,13
0,176,18777,70706,62501,43680,31429,23446,17688,13649,10220,7656,5926,4248,3000,1802,888,294,45,5,0
