0,237440,361229,182719,106467,68366,46215,32628,23735,17226,12787,9549,6744,4634,2516,799,188,42,6
0,46651,105911,56904,33204,21450,15025,10594,7627,5627,4164,3114,2282,1481,854,297,78,19,0
0,11306,148996,215290,164148,120594,92079,71889,58002,46855,39079,32247,27331,22996,19761,16927,14142,7748,2927,837,136,0
0,758,23871,55877,51309,38319,29154,22642,18180,14985,12380,10655,8857,7501,6341,5534,4705,2821,1024,332,37,0
0,600659,190594,98373,61383,42285,30219,21910,16106,12068,9007,6975,5428,4148,3234,2448,1953,1520,1202,916,776,557,488,346,228,143,324
0,146103,59892,31474,20073,14132,10392,7968,5974,4421,3480,2660,1965,1558,1170,924,718,586,411,347,295,201,148,110,100,64,116
0,1207,144137,248731,183281,133328,98034,74876,57109,43872,33810,26383,20489,15681,11798,8725,5995,3695,1734,381,24
0,7965,75666,64997,42671,30440,22636,17285,13535,10577,8346,6417,4805,3627,2633,1863,1116,538,139,22,4
0,122,36790,209454,219253,166652,123395,93002,69317,53104,40452,30555,23230,17740,12655,8873,5199,2416,887,177,17
0,176,18877,70303,62501,43581,31193,23235,17570,13459,10434,7705,5772,4430,3005,1806,880,304,47,4,0
