 545492.345 , 0.059999999999999998 , 0.10000000000000001 , 0.10000000000000001 , 1 
 28636.695 , 0.155 , 1.05 , 1.05 , 2 
 653301.54 , 0.25 , 1.799126488765362 , 0.51850644055224338 , 3 
 402221.766 , 0.074197424494832964 , 1.9709190447741503 , 2.0 , 4 
 21143.339 , 0.14256140065472245 , 2.0 , 1.6581791423091845 , 5 
 23363.775 , 0.14773487456497111 , 0.10000000000000001 , 2.0 , 6 
 10962.667 , 0.14344101519754388 , 0.15403624484260114 , 0.10000000000000001 , 7 
 19280.668 , 0.14814061303906167 , 2.0 , 0.10000000000000001 , 8 
 241663.776 , 0.19412765306117039 , 2.0 , 0.10000000000000001 , 9 
 32428.746 , 0.11915714569913904 , 0.10000000000000001 , 0.10000000000000001 , 10 
 10102.567 , 0.1342514838900197 , 1.0763287782449182 , 0.10000000000000001 , 11 
 329.147 , 0.13504656152168373 , 0.10000000000000001 , 0.10000000000000001 , 12 
 3594.066 , 0.13018912462994875 , 0.10000000000000001 , 2.0 , 13 
 886.736 , 0.13329988923694597 , 0.10000000000000001 , 1.1275503761397176 , 14 
 1853.981 , 0.13196642977454492 , 0.10000000000000001 , 0.10000000000000001 , 15 
 468.997 , 0.1344849189269596 , 0.13192559053670347 , 1.9519036065749402 , 16 
 343.265 , 0.13540250305758111 , 0.50235166714957924 , 0.10000000000000001 , 17 
 189.803 , 0.13522235340049382 , 0.3912266341832713 , 0.13777977055668955 , 18 
 343.925 , 0.13563115698048026 , 0.35934809227426567 , 0.42103400899789667 , 19 
 633242.005 , 0.24652296865662329 , 0.10000000000000001 , 2.0 , 20 
 8812.982 , 0.14641161556331572 , 1.3785421988235658 , 2.0 , 21 
 2414.012 , 0.13695248987376218 , 0.82654127911104647 , 2.0 , 22 
 520942.863 , 0.061832714685544632 , 0.10000000000000001 , 0.10000000000000001 , 23 
 1154.833 , 0.13566204077665547 , 0.64346520667840712 , 1.7267200819703101 , 24 
 32638.46 , 0.16028330792689977 , 2.0 , 2.0 , 25 
 445.985 , 0.13510827856006952 , 0.10000000000000001 , 0.10000000000000001 , 26 
 398.54 , 0.13500376174314827 , 0.10000000000000001 , 0.22666142281844892 , 27 
